id,ingredients,ingredients_raw_str
15374,"['semisweet chocolate piece', 'butter', 'egg', 'powdered sugar', 'vanilla', 'salt', 'flaked coconut', 'peanuts', 'flaked coconut']","['1 cup semisweet chocolate piece', '2 teaspoon butter or 2 teaspoon margarine', '1 egg', '1 cup powdered sugar, sifted ', '1/2 teaspoon vanilla', '1 dash salt', '1/2 cup flaked coconut', '1/2 cup chopped peanuts', ' flaked coconut ']"
16936,"['potatoes', 'cooking spray', 'flour', 'parmesan cheese', 'thyme', 'garlic powder']","['6 large potatoes, peeled and quartered ', ' cooking spray', '1 cup flour', '1/3 cup grated parmesan cheese', '1 tablespoon thyme', '1 tablespoon garlic powder']"
17099,"['butter', 'water', 'powdered sugar', 'nonfat dry milk powder', 'unsweetened cocoa powder', 'salt', 'nuts']","['1/2 cup butter or 1/2 cup margarine ', '1/3 cup water', '1 package powdered sugar', '1/2 cup nonfat dry milk powder', '1/2 cup unsweetened cocoa powder', '1 pinch salt', '1/2 cup chopped nuts']"
54970,"['unsweetened chocolate', 'milk', 'sugar', 'light corn syrup', 'salt', 'butter', 'vanilla extract']","['4 ounce unsweetened chocolate ', '1 1/4 cup milk', '3 cup sugar', '2 tablespoon light corn syrup', '1/8 teaspoon salt', '4 tablespoon butter', '1 teaspoon vanilla extract']"
19512,"['flour', 'active dry yeast', 'pork loin', 'white sugar', 'cooking oil', 'water', 'boiling water', 'eggs', 'green onions', 'light soy sauce', 'brown sugar', 'oyster sauce', 'cornstarch', 'garlic', 'salt', 'baking powder']","['6 cup flour', '1 package active dry yeast', '1 lb cubed pork loin or 1 lb chicken thigh', '1 cup white sugar', '2 teaspoon cooking oil', '1 cup lukewarm water', '1/2 cup boiling water', '6 hard-boiled eggs', '2 green onions', '4 teaspoon light soy sauce', '4 teaspoon brown sugar', '4 teaspoon oyster sauce', '1 teaspoon cornstarch, dissolved in 2 t. water ', '2 clove garlic', '3 teaspoon salt', '6 teaspoon baking powder']"
75755,"['butter', 'sugar', 'sour cream', 'flour', 'salt', 'baking powder', 'baking soda', 'vanilla extract', 'lemon juice', 'sugar']","['1 cup butter', '1 1/2 cup sugar', '1/2 cup sour cream', '3 cup flour', '1/4 teaspoon salt', '1 teaspoon baking powder', '1 teaspoon baking soda', '1 teaspoon vanilla extract', '1 tablespoon lemon juice', ' sugar']"
108716,"['tomatillo', 'jalapenos', 'cilantro', 'onion', 'salt', 'water']","['1 lb tomatillo', '2 jalapenos', '1/4 bunch cilantro, chopped ', '1/2 medium onion, chopped ', '1/2 teaspoon salt', ' water, to boil ']"
121608,"['milk', 'white breadcrumbs', 'dark chocolate', 'sugar', 'vanilla essence', 'eggs', 'butter']","['5 fluid ounce milk', '4 ounce soft white breadcrumbs', '4 ounce best plain dark chocolate', '4 ounce sugar', '5 drop vanilla essence', '2 large eggs, separated ', '3 ounce butter']"
139594,"['zucchini', 'carrots', 'garlic', 'ground cumin', 'paprika', 'fresh cilantro', 'fresh parsley', 'salt', 'fresh ground black pepper', 'red potatoes', 'green cabbage', 'onion', 'tomatoes', 'green pepper', 'olive oil']","['2 medium zucchini, cut into 1/8-inch thick round ', '4 medium carrots, cut into 1/8-inch thick round ', '1 1/2 teaspoon finely chopped garlic, divided ', '1 1/2 teaspoon ground cumin, divided ', '1 1/2 teaspoon paprika, divided ', '2 tablespoon finely chopped fresh cilantro, divided ', '4 tablespoon finely chopped fresh parsley, divided ', '1 1/2 teaspoon salt, divided ', ' fresh ground black pepper', '10 ounce red potatoes, peeled and cut into 1/8-inch thick round ', '6 cup shredded green cabbage', '1 large onion, cut into 1/8-inch round ', '2 large tomatoes, cut into 1/4-inch round ', '1 medium green pepper, seeded and cut into 1/4-inch round ', '1/4 cup olive oil']"
147179,"['butter', 'white vinegar', 'onion', 'garlic clove', 'worcestershire sauce', 'heinz 57 steak sauce', 'garlic salt', 'black pepper', 'brown sugar', 'lemon juice', 'ketchup', 'prepared mustard', 'red pepper flakes']","['1/2 cup butter or 1/2 cup margarine, melted ', '1 1/2 cup white vinegar', '1 onion, chopped ', '1 garlic clove, minced ', '2 tablespoon worcestershire sauce', '3 tablespoon heinz 57 steak sauce ', '1 teaspoon garlic salt', '1/2 teaspoon black pepper', '3 tablespoon brown sugar', '2 tablespoon lemon juice', '1/4 cup ketchup', '1 teaspoon prepared mustard', ' generous amount red pepper flakes']"
175662,"['graham cracker crumbs', 'sugar', 'butter', 'cream cheese', 'sweetened condensed milk', 'lemon juice', 'vanilla extract', 'apple pie filling']","['3/4 cup graham cracker crumbs', '2 tablespoon sugar', '2 tablespoon butter, melted ', '1 package cream cheese, softened ', '1 can sweetened condensed milk', '1/3 cup lemon juice', '1 teaspoon vanilla extract', '1 can apple pie filling']"
176778,"['hot chili sauce', 'garlic cloves', 'sugar', 'rice wine vinegar', 'lime juice', 'fish sauce', 'vegetable oil', 'onion', 'black pepper', 'cabbage', 'carrots', 'of fresh mint']","['1 teaspoon hot chili sauce ', '2 garlic cloves, minced ', '2 tablespoon sugar', '3 teaspoon rice wine vinegar', '3 tablespoon lime juice', '3 tablespoon fish sauce', '3 tablespoon vegetable oil', '1 cup thinly sliced onion', ' black pepper', '16 ounce shredded cabbage', '2 shredded carrots', '6 tablespoon of fresh mint, coarsely chopped ']"
243349,"['carrot', 'low sodium chicken broth', 'red onion', 'jalapenos', 'butter', 'milk', 'salt', 'nutmeg', 'white pepper', 'heavy whipping cream', 'green onion']","['1 lb carrot, peeled and coarsely chopped ', '1 1/4 cup low sodium chicken broth', '1/2 red onion, chopped ', '2 teaspoon canned chopped jalapenos', '1 tablespoon butter', '1/4 cup milk', '1/2 teaspoon salt', '1 dash nutmeg', '1 dash white pepper', '1/4 cup heavy whipping cream', '1/2 cup finely chopped green onion, for garnish ']"
263228,"['apple butter', 'ketchup', 'prepared mustard', 'worcestershire sauce', 'liquid smoke', 'red pepper flakes', 'kosher salt', 'fresh ground pepper', 'onion', 'apple cider vinegar', 'garlic', 'brown sugar', 'paprika']","[""1 cup smucker's cider apple butter "", '1/2 cup ketchup', '1 tablespoon prepared mustard', '1 teaspoon worcestershire sauce', '3 teaspoon liquid smoke', '1/2 teaspoon red pepper flakes', '1/2 teaspoon coarse kosher salt', '1/2 teaspoon fresh ground pepper', '1 cup finely chopped onion', '1 teaspoon apple cider vinegar', '1/2 teaspoon minced garlic', '1/2 cup firmly packed brown sugar', '1/2 teaspoon paprika']"
266610,"['ground round', 'breadcrumbs', 'onion soup mix', 'eggs', 'onion', 'minced garlic clove', 'green pepper', 'ketchup', 'tomato sauce']","['2 lb ground round or 2 lb ground beef', '1 1/2 cup breadcrumbs', '1 package onion soup mix', '2 eggs', '1/3 cup onion, chopped fine ', '1/4 minced garlic clove', '1/3 cup green pepper, chopped fine ', '3/4 cup ketchup', ' tomato sauce ']"
316767,"['boneless skinless chicken breast halves', 'brie cheese', 'green onion', 'garlic cloves', 'pecans', 'egg', 'water', 'fresh raspberries', 'white sugar', 'water', 'salt', 'fresh ground black pepper', 'olive oil']","['4 boneless skinless chicken breast halves', '1/3 lb brie cheese', '1/2 cup chopped green onion', '2 garlic cloves, crushed ', '1 cup finely ground toasted pecans', '1 egg, beaten ', '1/4 cup water', '2 cup fresh raspberries', '1/4 cup white sugar', '1/4 cup water', ' salt, to taste ', ' fresh ground black pepper, to taste ', '2 tablespoon olive oil']"
333676,"['milk', 'white rum', 'dark rum', 'sugar', 'pure vanilla extract']","['1/2 cup milk', '1/4 cup white rum', '2 tablespoon dark rum, jamaican rum ', '1 tablespoon sugar', '2 -3 drop pure vanilla extract']"
347609,"['chopped tomatoes', 'sun-dried tomatoes', 'capers', 'pine nuts', 'garlic', 'parmesan cheese', 'fresh basil leaf', 'bow tie pasta', 'sea salt', 'fresh ground black pepper']","['2 can chopped tomatoes, drained ', '10 sun-dried tomatoes, re-hydrated in water 5 minutes, drained and chopped ', '2 tablespoon capers, rinsed and drained ', '1/2 cup pine nuts, dry-toasted ', '1 tablespoon minced garlic', '1/4 cup grated parmesan cheese', '1/2 cup snipped fresh basil leaf, cut in thin strip ', '1 lb dried bow tie pasta ', ' kosher sea salt', ' fresh ground black pepper, to taste ']"
356709,"['onion', 'carrots', 'celery ribs', 'garlic', 'ground beef', 'italian sausage', 'red wine', 'tomatoes', 'dried rosemary', 'dried sage', 'salt', 'pepper', 'red pepper flakes', 'fresh parsley', 'italian seasoning', 'marinara sauce', 'bell peppers', 'spinach']","['1 onion, large ', '2 carrots, peeled ', '2 celery ribs', '4 -6 garlic', '1 lb ground beef', '1 lb italian sausage, bulk ', '2 cup red wine', '36 ounce tomatoes, ground ', '1/2 teaspoon dried rosemary', '1/2 teaspoon dried sage', '2 teaspoon salt', '1 teaspoon pepper', '1/4-1/2 teaspoon red pepper flakes', '4 tablespoon fresh parsley, chopped ', '1/2 tablespoon italian seasoning', '24 ounce marinara sauce, i like newman cabernet marinara ', '1 1/2 cup bell peppers, diced mixed colors, not green pepper ', '1 cup spinach, fresh chop slightly ']"
362210,"['pork cutlets', 'zucchini', 'celery ribs', 'apples', 'garlic cloves', 'fresh parsley', 'olive oil', 'paprika', 'salt and black pepper']","['8 pork cutlets, trimmed of fat and cut in strip ', '1 zucchini, halved lengthwise, and sliced ', '2 celery ribs, sliced ', '2 apples, cored, peeled, and sliced into wedge ', '2 garlic cloves, smashed and chopped ', '1 tablespoon fresh parsley, chopped ', '2 tablespoon olive oil', '1 pinch paprika', ' salt and black pepper']"
415040,"['lean ground beef', 'breadcrumbs', 'salt', 'milk', 'eggs', 'catsup', 'chili sauce', 'vinegar', 'brown sugar', 'dry mustard', 'butter', 'chili powder']","['2 lb lean ground beef or 2 lb chuck', '1/2 cup breadcrumbs', '1 1/2 teaspoon salt', '1/2 cup milk', '2 eggs', '1/2 cup catsup', '1/2 cup chili sauce', '2 tablespoon vinegar', '1/2 cup brown sugar', '2 teaspoon dry mustard', '1 tablespoon butter', '1 tablespoon chili powder']"
415875,"['chicken breast', 'cornstarch', 'water', 'chicken broth', 'rice milk', 'salt', 'paprika', 'chili powder', 'onion powder', 'cumin', 'garlic powder', 'pepper', 'diced tomatoes', 'black beans', 'frozen corn', 'corn tortillas']","['1 chicken breast, cooked and chopped ', '3 tablespoon cornstarch', '1/2 cup water', '2 cup chicken broth', '1 cup rice milk, coconut milk beverage ', '3/4 teaspoon salt', '1/2 teaspoon paprika', '1 pinch chili powder', '1/2 teaspoon onion powder', '1/4 teaspoon cumin', '1/4 teaspoon garlic powder', '1 pinch pepper', '0.5 can diced tomato ', '0.5 can black beans, drained and rinsed ', '1/2 cup frozen corn, thawed ', '9 corn tortillas, torn into piece ']"
424541,"['olive oil', 'onion', 'carrots', 'garlic cloves', 'curry powder', 'long-grain white rice', 'salt and pepper', 'large shrimp', 'fresh basil']","['1 tablespoon olive oil', '1 large onion, chopped ', '2 carrots, chopped ', '2 garlic cloves, chopped ', '2 teaspoon curry powder', '1 cup long-grain white rice', ' kosher salt and pepper', '1 1/2 lb large shrimp, peeled and deveined ', '1/2 cup fresh basil']"
459856,"['olive oil', 'ground beef', 'olive oil', 'onions', 'garlic cloves', 'fresh tomatoes', 'pasta sauce', 'diced tomatoes', 'condensed tomato soup', 'beef stock', 'fresh parsley', 'bay leaves', 'fresh basil', 'dried oregano', 'cinnamon', 'nutmeg', 'salt', 'pepper', 'dried chili pepper flakes', 'butter', 'plain flour', 'skim milk', 'eggs', 'parmesan cheese', 'tasty cheese', 'nutmeg', 'salt', 'pepper', 'lasagna sheet', 'parmesan cheese']","['2 tablespoon olive oil, chilli infused ', '1 kg ground beef', '2 tablespoon olive oil, extra ', '2 onions, finely diced ', '4 garlic cloves, crushed ', '3 fresh tomatoes, diced ', '2 jar pasta sauce', '3 can diced tomatoes', '1 can condensed tomato soup', '1 tablespoon beef stock, paste ', '1/2 cup fresh parsley, finely chopped ', '2 bay leaves', '1 bunch fresh basil, chopped ', '1 tablespoon dried oregano, use fresh if you have it on hand ', '1 tablespoon cinnamon', '2 teaspoon nutmeg', ' salt, to taste ', ' pepper, to taste ', '2 teaspoon dried chili pepper flakes', '1 cup butter', '1 1/2 cup plain flour', '8 cup skim milk', '4 eggs, beaten ', '1 cup parmesan cheese, grated ', '1 cup tasty cheese, grated ', '1 teaspoon nutmeg', ' salt', ' pepper', '1 kg lasagna sheet, uncooked ', '2 cup parmesan cheese, shredded ']"
499424,"['all-purpose flour', 'granulated sugar', 'dark brown sugar', 'salt', 'baking powder', 'baking soda', 'toasted almond', 'honey', 'low-fat buttermilk', '225 low-fat milk', 'sesame oil', 'ricotta cheese', 'egg', 'egg white', 'vanilla extract', 'almond extract', 'sesame seeds']","['2 1/2 cup all-purpose flour', '1/4 cup granulated sugar', '1/4 cup dark brown sugar, firmly packed ', '1/2 teaspoon salt', '1 tablespoon baking powder', '1 teaspoon baking soda', '1/3 cup toasted almond, finely ground ', '1/2 cup honey', '1/2 cup low-fat buttermilk', '3/4 cup 2 low-fat milk', '2 tablespoon sesame oil', '1/3 cup ricotta cheese, part skim milk ', '1 large egg', '1 egg white', '1 tablespoon vanilla extract', '1 teaspoon almond extract', '3 tablespoon sesame seeds, for muffin top ']"
526083,"['olive oil flavored cooking spray', 'salmon fillets', 'olive oil', 'ginger', 'lemon juice', 'minced garlic cloves', 'fresh thyme', 'honey', 'capers', 'new potatoes', 'asparagus', 'salt and pepper', 'lemons']","[' olive oil flavored cooking spray', '2 salmon fillets', '2 tablespoon olive oil', '2 teaspoon chopped ginger', '4 tablespoon lemon juice', '4 minced garlic cloves', '2 tablespoon fresh thyme', '2 tablespoon honey or 2 tablespoon agave nectar', '2 tablespoon capers', '2 lb new potato ', '1 bunch asparagus, about 1 pound ', ' salt and pepper', '2 lemons']"
531811,"['pork shoulder', 'light brown sugar', 'garlic cloves', 'ground cumin', 'salt', 'cayenne pepper', 'onions', 'broth', 'cola']","['1 pork shoulder ', '1/2 cup light brown sugar', '4 garlic cloves, minced ', '1 tablespoon ground cumin', '1 tablespoon salt', '1 1/2 teaspoon cayenne pepper', '2 onions, coarsely chopped ', '2 cup low-sodium broth or 2 cup water', '1 cup cola']"
17050,"['orange jell-o', 'non-dairy whipped topping', 'sour cream', 'mandarin oranges', 'pineapple tidbits', 'banana']","['1 package orange jell-o', '1 container non-dairy whipped topping', '1/2 pint sour cream', '2 cup mandarin oranges', '1 1/2 cup pineapple tidbits', '1 small banana, sliced ']"
42898,"['potato', 'yellow onion', 'fresh cilantro', 'turmeric', 'coriander', 'cumin', 'cardamom', 'curry powder', 'gram flour', 'salt and pepper', 'olive oil']","['1 baked potato', '1/2 yellow onion, chopped ', '2 tablespoon fresh cilantro, chopped ', '1/4 teaspoon turmeric', '1/8 teaspoon coriander', '1/8 teaspoon cumin', '1/8 teaspoon cardamom', '1/4 teaspoon curry powder ', '1/4 cup gram flour ', ' salt and pepper, to taste ', ' olive oil']"
53913,"['ground beef', 'condensed tomato soup', 'salsa', 'milk', 'flour tortillas', 'cheddar cheese']","['1 lb ground beef', '1 can condensed tomato soup ', '1 cup salsa ', '1/2 cup milk', '6 flour tortillas, cut into 1 inch piece ', '1 cup shredded cheddar cheese']"
56936,"['cracker crumb', 'parmesan cheese', 'chicken breast halves', 'butter']","['1 cup cracker crumb', '3/4 cup grated parmesan cheese', '6 chicken breast halves', '1/2 cup butter, melted ']"
59038,"['butter', 'sugar', 'cocoa', 'extra-large eggs', 'salt', 'graham cracker crust', 'whipped cream', 'nuts', 'chocolate curls']","['1/2 cup butter', '3/4 cup sugar', '4 tablespoon cocoa', '3 extra-large eggs', '1 pinch salt', '1 graham cracker crust ', ' whipped cream', ' chopped nuts', ' chocolate curls']"
74638,"['butter', 'jamaican jerk spice', 'tabasco sauce', 'tomato juice', 'unbleached flour', 'chicken wings', 'oil']","['1 lb butter', '8 ounce jamaican jerk spice', '1/2 ounce tabasco sauce', '8 ounce tomato juice', '8 ounce unbleached flour', '5 lb chicken wing or 5 lb chicken drummettes, fresh not frozen ', ' oil, for frying ']"
105645,"['angel food cake', 'cream cheese', 'cool whip', 'cherry pie filling']","['1 round angel food cake ', '8 ounce cream cheese ', '16 ounce cool whip ', '1 can cherry pie filling ']"
146038,"['macaroni and cheese mix', 'pasta', 'mozzarella cheese', 'bacon', 'sour cream', 'milk', 'margarine', 'boneless skinless chicken breast', 'pepper', 'colby-monterey jack cheese']","['1 box macaroni and cheese mix', '1/4 cup pasta ', '1/4 cup shredded mozzarella cheese', '8 slice bacon ', '3 tablespoon sour cream', '1/2 cup milk', '3 tablespoon margarine or 3 tablespoon butter', '1 lb boneless skinless chicken breast', ' pepper', '1 cup shredded colby-monterey jack cheese ']"
174994,"['new potatoes', 'green peas', 'green onions', 'ham', 'eggs', 'asparagus', 'tomatoes', 'lettuce', 'watercress', 'vegetable oil', 'white wine vinegar', 'fresh chervil', 'dijon mustard', 'salt and pepper']","['12 new potatoes', '1 cup fresh green peas, cooked ', '3 green onions, chopped ', '8 slice ham ', '4 eggs, hard boiled, sliced ', '8 stalk asparagus, cooked ', '2 medium tomatoes, cut into thin wedge ', '3 leaf lettuce', ' watercress', '1/2 cup vegetable oil', '1/4 cup white wine vinegar', '1 teaspoon fresh chervil, minced ', '1/2 teaspoon dijon mustard', ' salt and pepper']"
181895,"['flour', 'egg', 'milk', 'sausages', 'seasoning salt']","['1 cup sifted flour', '1 egg', '1 cup milk', '500 g sausages', ' pepper or garam masala, etc ']"
211364,"['sugar', 'molasses', 'shortening', 'egg', 'flour', 'salt', 'baking soda', 'ginger', 'clove', 'cinnamon', 'boiling water']","['1/2 cup sugar', '1 cup molasses', '1/2 cup melted shortening', '1 egg', '2 1/4 cup flour', '1/4 teaspoon salt', '2 1/4 teaspoon baking soda', '3/4 teaspoon ginger', '1/2 teaspoon clove', '1 teaspoon cinnamon', '1 cup boiling water']"
219412,"['romaine lettuce', 'chicken breast', 'gorgonzola', 'dried cranberries', 'walnuts', 'raspberry vinaigrette dressing']","['1 head romaine lettuce', '1 cup cubed chicken breast', '3/4 cup gorgonzola', '1 cup dried cranberries', '1 cup walnuts', '1/4 cup raspberry vinaigrette dressing']"
214844,"['orecchiette', 'olive oil', 'portabella mushrooms', 'salt', 'garlic cloves', 'red onion', 'fresh rosemary', 'crushed red pepper flakes', 'vegetable stock', 'mirin', 'dijon mustard', 'pine nuts']","['2 1/2 cup orecchiette or 2 1/2 cup gnocchi', '2 1/2 tablespoon olive oil', '8 ounce portabella mushrooms, stemmed and thinly sliced ', '1 1/2 teaspoon salt', '6 garlic cloves, minced ', '1 large red onion, thinly sliced ', '1 1/2 tablespoon minced fresh rosemary', '1/2-1 teaspoon crushed red pepper flakes', '1/4 cup vegetable stock', '1/2 cup mirin or 1/2 cup dry white wine', '1/2 cup dijon mustard', '1/4 cup pine nuts, toasted ']"
218096,"['lean ground beef', 'water chestnut', 'green bell pepper', 'green onions', 'brown sugar', 'water', 'lemon juice', 'soy sauce', 'ground ginger', 'vegetable oil cooking spray', 'hamburger bun with sesame seeds', 'hoisin sauce']","['1 lb lean ground beef', '1/3 cup water chestnut, chopped ', '1/4 cup green bell pepper, chopped ', '2 green onions, finely chopped ', '1 tablespoon brown sugar', '2 tablespoon water', '1 tablespoon lemon juice', '1 tablespoon soy sauce', '1/2 teaspoon ground ginger', ' vegetable oil cooking spray', ' hamburger bun with sesame seeds', ' hoisin sauce ']"
234363,"['cooked rice', 'salsa', 'lettuce']","['3 tablespoon cooked rice', '1 tablespoon salsa', '2 cup lettuce ']"
312078,"['onion', 'canadian bacon', 'olive oil', 'eggs', 'sour cream', 'nutmeg', 'salt and pepper', 'frozen puff pastry']","['1 lb onion, thinly sliced ', '1/2 lb canadian bacon, diced ', '1/2 tablespoon olive oil', '4 egg or 1 cup egg substitute', '1/4 cup sour cream', '1 teaspoon nutmeg', ' salt and pepper', '1 sheet frozen puff pastry, thawed ']"
347153,"['boneless beef short ribs', 'flour', 'olive oil', 'onion', 'dry red wine', 'low sodium chicken broth', 'carrots', 'potatoes', 'baby portabella mushrooms', 'fresh rosemary', 'fresh thyme leave', 'fresh sage leaves', 'salt', 'fresh ground black pepper']","['4 lb boneless beef short ribs, trimmed of fat and cut into 1 1/2-inch piece ', '1/3 cup flour', '1/4 cup olive oil', '1 large onion, chopped ', '2 1/2 cup dry red wine', '2 1/2 cup low sodium chicken broth', '8 carrots, peeled and diced ', '2 lb potatoes, peeled and diced ', '1 lb baby portabella mushrooms, halved ', '2 sprig fresh rosemary', '1 teaspoon chopped fresh thyme leave', '2 teaspoon chopped fresh sage leaves', ' salt', ' fresh ground black pepper']"
353148,"['bow tie pasta', 'peanut oil', 'boneless skinless chicken breast', 'green bell pepper', 'onion', 'garlic clove', 'stewed tomatoes', 'dried oregano', 'salt 26 freshly ground black pepper', 'parmesan cheese']","['2 cup uncooked bow tie pasta, about 5 oz ', '2 teaspoon peanut oil', '1 lb boneless skinless chicken breast, cubed ', '1 medium green bell pepper, seeded and diced ', '1/2 cup onion, coarsely chopped ', '1 teaspoon garlic clove, minced ', '1 can stewed tomatoes', '1 teaspoon dried oregano', ' salt & freshly ground black pepper', '4 tablespoon parmesan cheese, grated ']"
360721,"['eggs', 'parsley', 'fresh chives', 'gruyere cheese', 'dijon mustard', 'salt and black pepper']","['8 large eggs', '1 tablespoon parsley, chopped ', '1 teaspoon fresh chives, chopped ', '1/2 cup gruyere cheese, grated ', '1 tablespoon dijon mustard', ' salt and black pepper']"
361164,"['warm water', 'vegetable oil', 'parmesan cheese', 'sugar', 'garlic powder', 'salt', 'oregano', 'savory', 'rubbed sage', 'basil', 'marjoram', 'thyme', 'rosemary', 'bread flour', 'fast-rising active dry yeast']","['1 cup warm water', '2 tablespoon vegetable oil or 2 tablespoon olive oil', '1/3 cup grated parmesan cheese', '1 tablespoon sugar', '2 teaspoon garlic powder', '1 teaspoon salt', '1/4 teaspoon oregano', '1/8 teaspoon savory', '1/8 teaspoon rubbed sage ', '1/8 teaspoon basil', '1/8 teaspoon marjoram', '1/8 teaspoon thyme', '1/8 teaspoon rosemary', '3 cup bread flour ', '1 package fast-rising active dry yeast']"
364211,"['kirby cucumbers', 'plain yogurt', 'lemons', 'fresh dill', 'salt 26 freshly ground black pepper']","['8 kirby cucumbers, peeled ', '1 cup plain yogurt', '2 lemons, zested and juiced ', '4 tablespoon fresh dill', ' salt & freshly ground black pepper']"
433589,"['rotini pasta', 'margarine', 'green onions', 'curry powder', 'tomato paste', 'fat-free low-sodium chicken broth', 'evaporated skim milk', 'spinach', 'scallops', 'olive oil', 'canned tomato']","['2 ounce whole wheat rotini pasta, uncooked ', '2 teaspoon margarine, canola-based, trans-fat free ', '2 tablespoon green onions, chopped ', '1/4 teaspoon curry powder', '1 teaspoon tomato paste, canned, low-sodium ', '2 tablespoon fat-free low-sodium chicken broth', '2 tablespoon evaporated skim milk, canned ', '1/2 cup spinach, fresh, chopped ', '4 ounce scallops, fresh ', '1 teaspoon olive oil, extra virgin ', '1/2 cup canned tomato, diced, no added salt ']"
433762,"['beef', 'red wine vinegar', 'dried basil', 'tomato sauce', 'brown sugar', 'garlic', 'celery', 'crushed tomatoes', 'mushrooms', 'onions', 'red wine']","['1 1/2-2 kg beef', '1/2 cup red wine vinegar', '1 teaspoon dried basil', '1/2 cup tomato sauce', '1 teaspoon brown sugar', '2 clove garlic', '2 stalk celery', '400 g crushed tomatoes', '250 g mushrooms, diced ', '4 small onions, diced ', '1/2 cup red wine']"
443155,"['butter', 'brown sugar', 'egg', 'vanilla', 'old fashioned oats', 'all-purpose flour', 'cocoa powder', 'baking soda', 'salt', 'cinnamon', 'nutmeg', 'dried cranberries', 'sunflower seeds', 'white chocolate chips', 'icing sugar', 'water', 'vanilla']","['3/4 cup butter, room temperature ', '1/2 cup brown sugar, packed ', '1 egg', '1 teaspoon vanilla', '3/4 cup old fashioned oats, rolled ', '3/4 cup all-purpose flour', '1/4 cup cocoa powder', '1/2 teaspoon baking soda', '1/2 teaspoon salt', '1/2 teaspoon cinnamon', '1/2 teaspoon nutmeg', '1/3 cup dried cranberries', '1/3 cup sunflower seed ', '1/2 cup white chocolate chips', '1 cup icing sugar', '1 tablespoon water ', '1/2 teaspoon vanilla']"
445359,"['bread', 'light mayonnaise', 'wasabi', 'cucumber', 'red radish', 'radish sprouts']","['2 slice bread, fresh whole-grain ', '1 tablespoon light mayonnaise or 1 tablespoon light cream cheese', '1 teaspoon wasabi, prepared ', '1/4 cucumber', '1 red radish', '1/2 ounce radish sprout or 1/2 ounce sunflower sprouts']"
445897,"['chinese bean garlic sauce', 'sugar', 'rice wine', 'scallion', 'toasted sesame oil', 'peanut oil', 'garlic cloves', 'ground beef', 'red wine vinegar', 'chili oil', 'fresh cilantro', 'spaghetti']","['1/2 cup chinese bean garlic sauce', '2 tablespoon sugar', '2 teaspoon rice wine', '1/2 cup scallion, cut into 2-inch segment ', '1 tablespoon toasted sesame oil', '3 tablespoon peanut oil', '2 garlic cloves, thin-sliced ', '1 lb ground beef', '1/4 cup red wine vinegar or 1/4 cup balsamic vinegar', '4 teaspoon chili oil', '1/2 cup fresh cilantro', '1 lb spaghetti']"
462442,"['chicken', 'salt 26 freshly ground black pepper', 'all-purpose flour', 'plain breadcrumbs', 'eggs', 'vegetable oil', 'rolls', 'lettuce leaves', 'tomatoes', 'avocado', 'white onions', 'pickled jalapeno peppers', 'lime wedges', 'chipotle chile in adobo', 'fresh lime juice', 'mayonnaise', 'salt 26 freshly ground black pepper']","['4 chicken, beef or 4 pork cutlets', ' salt & freshly ground black pepper', '1 cup all-purpose flour, for dredging ', '1 cup plain breadcrumbs, for dredging ', '2 eggs, beaten ', ' vegetable oil, for shallow frying ', '4 telera roll or 4 french bread', '4 lettuce leaves', ' tomatoes', ' avocado', '12 thin slice white onions', '12 pickled jalapeno peppers', '8 lime wedges, for garnish ', '1 canned chipotle chile in adobo or 1/2 teaspoon hot sauce', '1 teaspoon fresh lime juice', '1/4 cup mayonnaise', ' salt & freshly ground black pepper']"
471186,"['corkscrew macaroni', 'olive oil', 'garlic cloves', 'tomatoes', 'olives', 'capers', 'parsley', 'parmesan cheese']","['8 ounce corkscrew macaroni', '2 tablespoon olive oil', '2 garlic cloves, crushed ', '2 medium tomatoes, chopped ', '1 can pitted olives, drained and chopped ', '3 tablespoon drained capers', '2 tablespoon finely chopped parsley', '2 tablespoon grated parmesan cheese']"
473219,"['spinach', 'mozzarella cheese', 'cream of mushroom soup', 'artichoke heart', 'garlic powder']","['2 package stouffers cream spinach, frozen entree ', '1 1/2 cup mozzarella cheese, shredded ', '1/2 cup cream of mushroom soup', '1 cup artichoke heart, coursely chopped ', '1/2 teaspoon garlic powder']"
497552,"['vital wheat gluten', 'dried chipotle powder', 'lemon pepper', 'onion powder', 'garlic powder', 'water', 'tahini', 'soy sauce', 'ketchup', 'water', 'apple cider vinegar', 'brown sugar', 'white sugar', 'black pepper', 'onion powder', 'mustard', 'mustard powder', 'lemon juice', 'vegan worcestershire sauce']","['1 cup vital wheat gluten', '2 teaspoon smoked dried chipotle powder', '2 tablespoon lemon pepper', '2 teaspoon onion powder', '2 teaspoon garlic powder', '1 cup water', '2 tablespoon tahini', '2 tablespoon soy sauce', '2 cup ketchup', '1 cup water', '1/2 cup apple cider vinegar', '5 tablespoon brown sugar', '5 tablespoon white sugar', '1 tablespoon black pepper', '1 tablespoon onion powder', '1 tablespoon wet mustard ', '1 teaspoon mustard powder', '1 tablespoon lemon juice', '1 tablespoon vegan worcestershire sauce']"
