,id,steps,ingredients
1255,379927,"['beat butter in a large bowl until creamy', 'beat flour, sugar, and salt until crumbly', 'with floured fingers, press 2 cups crumb mixture onto bottom of greased 13x9-inch pan, reserving remaining mixture', 'bake in preheated 350f oven for 10-12 minutes or until edges are golden brown', 'warm 1 1/2 cups morsels and sweetened condensed milk in small, heavy saucepan over low heat, stirring until smooth', 'stir in vanilla and spread over hot crust', 'stir walnuts and remaining morsels (1/2 cup) into reserved crumb mixture; sprinkle over chocolate filling', 'bake at 350f for 25-30 minutes or until center is set', 'cool in pan on wire rack', 'cut into squares and enjoy!']","['butter', 'all-purpose flour', 'sugar', 'chocolate chips', 'sweetened condensed milk', 'walnuts', 'salt', 'vanilla']"
1256,387661,"['clean the mushrooms gently by using a spoon to remove the gills and a dry paper towel to remove any dirt', 'do not wash!', 'brush each mushroom on both sides with 1 tbs (each) of olive oil and 1 tbs (each) of the balsamic vinegar', 'i prefer to use a thick balsamic vinegar - either a high quality variety or a reduction', 'season each side with a sprinkle of salt and pepper', 'heat a grill pan to medium high heat and 4 tbs of the olive oil', 'grill the mushrooms for about 3 minutes on each side (or until cooked through)', 'be careful not to move them around too much as you want pretty grill marks to develop', 'in the meantime, make the sauce by mixing together the mayonnaise, lemon juice, remaining 2tbs olive oil, garlic clove, scallions, 1 of the red bell peppers, and honey in the food processor', 'blend until smooth', 'sometimes i will add a little fresh parsley if there is some available in my garden', 'you can also mix up the flavors a bit and add a canned chipotle pepper in adobo sauce, lime instead of lemon, or cilantro rather than parsley', 'season to your liking with salt and pepper', 'toast your rolls and spread each one with the sauce on both sides', 'build the burger by layering with the mushrooms, onion, tomato, sweet potato, bean sprouts, and 1/2 of each remaining red bell pepper', 'the colors are just beautiful together and your mouth will be happy when you enjoy!']","['portabella mushrooms', 'red onions', 'tomatoes', 'bean sprouts', 'balsamic vinegar', 'olive oil', 'red bell peppers', 'sweet potato', 'rolls', 'mayonnaise', 'lemon juice', 'garlic clove', 'scallions', 'honey', 'salt', 'pepper']"
1257,397110,"['heat oil in heavy large skillet over medium-high heat', 'add onion, bell pepper and garlic and saute until soft, about 5 minutes', 'add cumin and stir 1 minute', 'add ground beef and cook until brown, breaking up beef with back of fork, about 10 minutes', 'spoon off any fat from pan', 'add tomato sauce, raisins, and pecans and cook until heated through, stirring occasionally, about 5 minutes', 'mix in chopped cilantro', 'season filling to taste with salt and pepper', 'spoon 1/4 cup filling into each taco shell or spoon 1/4 cup filling onto each tortilla and roll up', 'serve, passing lettuce, cheese, tomatoes and salsa separately as garnishes']","['corn oil', 'onion', 'green bell pepper', 'garlic cloves', 'ground cumin', 'ground cumin', 'ground beef', 'tomato sauce', 'raisins', 'pecan pieces', 'fresh cilantro', 'taco shells', 'lettuce', 'cheddar cheese', 'fresh tomato', 'salsa']"
1258,411194,"['preheat oven to 400 degrees', 'add barley and chicken stock to a medium pot', 'bring to a boil', 'cover and simmer for 1 hour', 'set aside', 'place the chicken breast in a roasting pan, skin side up', 'drizzle with 1 teaspoon olive oil and season with salt, pepper and garlic powder', 'add about 1⁄4 cup of water to the bottom of the pan', 'roast at 400 degrees for 35 minutes or until the internal temperature reaches 160-165 degrees', 'once the chicken is cool, discard the skin and bones and cut into cubes', 'set aside', 'add 1 tablespoon olive oil and garlic to a deep pot', 'cook garlic on medium heat for 2 minutes', 'add spinach and crushed red pepper flakes', 'saute until spinach is wilted, about 5 minutes', 'drain off any excess liquid and set aside', 'in a large bowl, combine the barley, cubed chicken, wilted spinach, grape tomatoes, red onion, kalamata olives, feta cheese and italian dressing', 'stir together and re-season if necessary', 'serve at room temperature']","['barley', 'chicken stock', 'chicken breast', 'olive oil', 'olive oil', 'salt', 'cracked black pepper', 'garlic powder', 'garlic clove', 'baby spinach', 'crushed red pepper flakes', 'grape tomatoes', 'red onion', 'kalamata olive', 'reduced-fat feta cheese', 'italian dressing']"
1259,415157,"['put water, oats, salt and cherries into a medium sized saucepan', 'bring to a boil, reduce the heat and simmer for about 5 minutes for old fashioned oats, or 1 minute for quick cooking oats', 'remove from heat', 'stir in the vanilla extract and cherry jam', 'put into serving bowls and pour 2 tablespoons of milk over each bowl', 'personally, i add the flaxseed for an extra oomph!']","['water', 'quick oats', 'salt', 'dried cherries', 'vanilla extract', 'cherry jam', 'low-fat milk', 'flax seeds']"
1260,424835,"['combine the onion, parsley, paprika, 1 teaspoons salt, 1/2 teaspoons cumin, the white pepper and oil in a large baking dish', 'add the beef and toss to thoroughly to coat', 'cover and let marinate, in refrigerator, for at least 2 hours but preferably 8', 'preheat grill to high', 'arrange kebabs on hot grate and grill, turning once with tongs,  until the meat is cooked to taste, 3 to 4 minutes per side (6-8 mins in all) for medium', 'moroccans tend to eat their beef well done', 'to serve, place 1 tablespoons each of salt and cumin, in serparate tiny bowls on table, along with optional shallot relish, harissa and bread', 'let each person season their kebabs with the salt and cumin']","['beef sirloin', 'onion', 'fresh parsley', 'paprika', 'salt', 'ground cumin', 'fresh ground white pepper', 'vegetable oil']"
1261,473508,"['in a glass, combine all ingredients', 'stir', 'insert straw and enjoy!']","['limeade', 'vodka', 'ice cubes']"
1262,499881,"['preheat the oven to 400°f', 'spray or butter a muffin tin (insides and tops to prevent the muffins from sticking with the puff up) and set aside', 'zest a lemon, and set aside', 'squeeze the juice of the lemon into a measuring cup over a sieve to catch the seeds and pips', 'pour milk into the measuring cup to make up a half cup', 'stir sour cream into the measuring cup', 'stir in the zest and vanilla, and then set aside', 'melt the butter and set aside to cool', 'in a large bowl, measure out the flour, baking powder, baking soda, salt and splenda', 'mix well', 'to the lemon and milk mixture, add the egg and whisk to combine', 'next, add the cooled butter and mix well', 'add this to the dry ingredients and mix just to combine', 'do not over-mix - there may well be lumps but that’s alright', 'spoon batter into muffin tins, filling them halfway', 'sprinkle a few berries in and then continue to fill the muffin tins to the top', 'cut neufchatel into 9 squares, press each square into the top of each muffin', 'top each muffin with a blackberry', 'bake in a 400 f oven for 25 minutes until the tops are springy', 'cool for a few minutes and then transfer to a wire rack to cool for 10-15 minutes']","['lemon', 'skim milk', 'vanilla', 'unsalted butter', 'unsweetened applesauce', 'egg', 'sour cream', 'splenda sugar substitute', 'all-purpose flour', 'baking powder', 'baking soda', 'salt', 'blackberry', 'neufchatel cheese']"
1263,516505,"['mix all ingredients with hands', 'form into golfball sized meatballs', 'bake at 350 degrees for 30 minutes']","['hamburger', 'eggs', 'parmesan cheese', 'panko breadcrumbs', 'onion', 'garlic cloves', 'oregano', 'salt', 'fresh ground pepper', 'fresh basil']"
1264,355,"['fill a 6"" x 10"" (i use a 9"" x 13"") baking pan with sliced apples', 'mix the flour, salt, sugar, egg, baking powder together with two knives or pastry blender until crumbly; spread over the apples', 'pour 1/2 cup melted butter (real butter please) over top and sprinkle with cinnamon', 'bake at 350 degrees fahrenheit for 30 minutes or until apples are done and topping is crisp']","['apple', 'flour', 'salt', 'sugar', 'egg', 'baking powder', 'butter']"
1265,17195,"['cut chicken, vegetables, and pineapple into mouth sized pieces', 'pour oil in a work, fry garlic until it becomes golden color', 'add sliced chicken and stir, then add oyster sauce, fish sauce, sugar and stir contantly', 'pour pineapple, cucumber, tomatoes, large onion and baby corn in the wok then add tomato sauce', 'stir until fresh vegetable are all dente, add spring onion', 'flavour to taste and serve with rice']","['chicken breasts', 'canned pineapple', 'cucumbers', 'tomatoes', 'baby corn', 'spring onion', 'onion', 'fish sauce', 'oyster sauce', 'tomato sauce', 'sugar', 'garlic', 'cooking oil']"
1266,43636,"['mix all the cake stuff up and put in 2 regular cake pans (sprayed with pam) and bake for 30 to 45 minutes at 350°', 'bake until it does not jiggle too bad in the middle', 'mix the filling/icing ingredients and spread between the cooled layers and on top']","['butter recipe cake mix', 'vegetable oil', 'eggs', 'orange juice', 'instant vanilla pudding', 'bourbon', 'pecans', 'instant vanilla pudding', 'crushed pineapple', 'non-dairy whipped topping', 'cream cheese']"
1267,60280,"['combine lemon juice, herbs, mustard, worcestershire, salt, pepper and garlic in a small bowl', 'whisk in olive oil and set aside', 'toss all lettuce in a large salad bowl', 'add olives, hearts of palm, avocado and feta', 'pour dressing over salad and toss to coat']","['iceberg lettuce', 'red leaf lettuce', 'green olives', 'hearts of palm', 'avocados', 'feta cheese', 'lemon', 'fines herbes', 'dijon mustard', 'worcestershire sauce', 'salt', 'fresh ground black pepper', 'garlic', 'olive oil']"
1268,75488,"['in a large straight-sided glass bowl, layer the lettuce, broccoli, mushrooms, cucumber slices, peas and drained mandarin oranges', 'top with lightly roasted almonds', 'in a small bowl, combine mayonnaise, miracle whip with the brown sugar', 'mix well and add the garlic powder', 'spread mixture evenly over salad', 'sprinkle with parmesan cheese', 'cover and chill 8-12 hours before serving']","['lettuce', 'broccoli florets', 'mushrooms', 'english cucumbers', 'frozen peas', 'mandarin oranges', 'almonds', 'water chestnut', 'cauliflower florets', 'celery', 'green pepper', 'red pepper', 'green onion', 'red onion', 'bacon', 'cherry tomatoes', 'mayonnaise', 'miracle whip', 'brown sugar', 'garlic powder', 'parmesan cheese', 'curry powder', 'cheddar cheese']"
1269,107861,"['in bowl combine first 4 ingredients', 'spoon 1/4 cup cool whip into bottom of 4 wine goblets', 'top each with heaping 2/3 cup fruit', 'top each with 1 tsp almonds', 'top each with 1/4 cup cool whip and 1 tsp almonds', 'drizzle each with 1 tsp chocolate syrup']","['strawberry', 'mandarin oranges', 'bananas', 'almond extract', 'cool whip', 'sliced almonds', 'chocolate syrup']"
1270,113539,"['saute green onion and mushrooms in margarine', 'add cream cheese and milk; stir until cheese is melted', 'toss with spaghetti, parmesan cheese and meat; heat thoroughly', 'sprinkle with additional cheese if desired']","['mushroom', 'green onion', 'margarine', 'cream cheese', 'milk', 'spaghetti', 'parmesan cheese', 'buddig beef']"
1271,117897,"['set oven to 350 degrees', 'grease 8 (1-1/4-cup) custard cups or 4-1/2x1-3/4-inch (11cmx3cm) foil tart pans', 'in a large bowl, stir flour and sugar together', 'using a pastry knife cut in the cold butter until crumbly; set aside 1 cup of the mixture', 'to the remainder, add in baking powder, baking soda and nuts', 'in a small bowl, beat the eggs lightly', 'stir in yogurt and lemon rind', 'add to dry ingredients; stir just until moistened', 'spread two-thirds only of the batter over bottom, (set aside the rest to sprinkle over top) and part way up the sides of the custard cups or foil pans', 'spoon the cherry filling over the batter', 'drop the remaining reserved batter by small spoonfuls over the filling', 'place cups on baking sheet', 'bake for 25-30 minutes, or until done', 'serve warm or cool']","['all-purpose flour', 'white sugar', 'butter', 'baking soda', 'baking powder', 'nuts', 'egg', 'plain yogurt', 'fresh lemon rind', 'cherry pie filling']"
1272,125050,"['preheat oven to 350 degrees', 'in a saucepan, over medium-high heat, stir and cook beef, onion and green bell pepper until meat is browned; drain fat', 'stir in spaghetti sauce; mix well', 'in a large bowl, mix together hot spaghetti, parmesan cheese, eggs and butter', 'spoon mixture onto bottom of a 13x9x2 inch baking dish', 'spread cottage cheese over top', 'pour meat sauce mixture over cottage cheese', 'sprinkle top evenly with mozzarella cheese', 'bake uncovered about 20 minutes or until cheese melts']","['lean ground beef', 'onion', 'green bell pepper', 'spaghetti sauce', 'spaghetti', 'parmesan cheese', 'eggs', 'butter', 'cottage cheese', 'mozzarella cheese']"
1273,135470,"['in a large pot, boil the potato chunks in salted water over high heat', 'cook until the potatoes are tender, 10 - 15 minutes', 'drain', 'return the potatoes to the pot', 'add the butter and buttermilk and mash well', 'add in the remaining ingredients and mix/mash to desired smoothness']","['yukon gold potatoes', 'butter', 'low-fat buttermilk', 'salt', 'pepper', 'chives', 'fresh tarragon', 'parsley']"
1274,148490,"['mix sugar, butter, and 1/2 cup nuts in a medium iron skillet and stir constantly over medium-low heat', 'mixture will become light brown, smell caramelized, and spoon tracks will show as you stir', 'cook until it reaches the hard crack stage when dropped in cold water (300 degrees on a candy thermometer)', 'pour mixture on a cookie sheet with sides', ""unwrap hershey's bars and place on hot candy - then spread it all over as it melts a bit"", 'sprinkle with remaining  pecans', 'let cool completely then break into pieces', 'store covered at room temperature']","['sugar', 'butter', 'pecans', 'hershey bars', 'pecans']"
1275,148652,"['heat oven to 450 degrees f', 'place anchovies, garlic, thyme, and 2 tablespoons vermouth or white wine in blender or food processor; process to a paste and rub paste all over the roast', 'sprinkle roast with bread crumbs and place in a shallow roasting pan', 'roast veal 10 minutes', 'reduce heat to 325 degrees and pour remaining vermouth or white wine plus 1 cup of water into pan', 'roast basting every 20 minutes for the first hour, just until juices run clear, about 1 hour 40 minutes (155-160 on a meat thermometer)', 'transfer veal to a platter and cover loosely with foil', 'let stand 15 minutes', 'pour remaining 1/4 cup water into roasting pan and scrape loose browned bits on bottom of pan', 'pour into gravy boat', 'cut veal into 1/4"" slices and serve with the sauce']","['anchovy fillets', 'garlic cloves', 'thyme leaves', 'dry vermouth', 'dry vermouth', 'veal roast', 'fine breadcrumbs', 'water']"
1276,165280,"['in a bowl, combine the crabmeat, lime zest, and enough mayonnaise to evenly coat the crab', 'taste for seasoning', 'arrange a layer of lettuce leaves or thinly sliced cucumbers on 4 salad plates', 'place the crabmeat in a mound atop the lettuce or cucumbers', 'serve']","['fresh lump crabmeat', 'limes%2c zest of', 'mayonnaise', 'sea salt', 'white pepper', 'lettuce leaves', 'cucumber']"
1277,171619,"['toss the cucumber in a salad bowl with the red pepper, onions, olives,  mint, and parsley', 'add the cilantro, paprika, olive oil, and vinegar, season with salt and pepper, toss again, and serve', 'enjoy!']","['cucumber', 'red bell pepper', 'sweet onions', 'green olives', 'parsley', 'fresh mint leaves', 'cilantro', 'paprika', 'extra virgin olive oil', 'rice wine vinegar', 'salt', 'fresh ground black pepper']"
1278,187205,"['combine soy sauce, sugar and 1/2 cup water', 'brown beef in dutch oven or large skillet over medium heat, stirring to break beef into large chunks', 'add yellow onion and cook 1 minute', 'add soy sauce mixture, tofu, white parts of green onions and mushrooms and cook 5 to 7 minutes, or until tofu is seasoned with sauce, stirring occasionally', 'gently stir in spinach and green onion tops and cook until spinach wilts']","['kikkoman soy sauce', 'sugar', 'ground beef', 'yellow onion', 'fresh spinach', 'green onion', 'fresh mushrooms', 'firm tofu']"
1279,188782,"['beat butter 30 seconds', 'beat in sugar, baking powder and salt', 'beat in egg and vanilla, beat in flour', 'divide dough in half', 'knead almond extract and orange food color in half', 'knead coconut extract and yellow food color in other half', 'shape each colored portion into rectanglar logs, 6 inches long by 2 inches wide', 'wrap each log in wax paper', 'chill 1 hour', 'cut each log length wise into 4 slices', 'alternating colors stack slices to form 2 four layor logs', 'press together to seal with wax paper', 'chill for 1 hour', 'place logs on cutting surface with solid color facing up', 'using a sharp knife cut each log lengthwise four times', 'stack four slices of dough making a checkerboard', 'combine coconut and nuts, roll logs in mixture', 'chill for 1-2 hours', 'preheat oven to 375', 'slice logs 1/4 inch thick', 'place 2 inches apart on ungreased cookie sheet', 'bake 10-12 minutes', 'transfer to wire rack']","['butter', 'sugar', 'baking powder', 'egg', 'vanilla', 'flour', 'salt', 'almond extract', 'orange food coloring', 'coconut extract', 'yellow food coloring', 'coconut', 'macadamia nuts']"
1280,193654,"['preheat oven to 350°f', 'mix together all ingredients except for fried onions, and place in a 2 1/2 quart casserole dish or baking pan', 'bake until heated through and bubbly (45 minutes)', 'top with french-fried onions, if desired, the last 5 minutes']","['cooked chicken', 'french style green beans', 'chop suey vegetables', 'onion', 'salt', 'pepper', 'sharp cheddar cheese', 'cream of celery soup', 'water chestnuts', 'soy sauce', 'french-fried onions']"
1281,193689,"['pour margarita mix over chicken breasts, and marinate for 2 hours in refrigerator', 'when ready to prepare, drain and dust chicken breasts with black pepper', 'grill on an outside grill (or george foreman works) 3-4 minutes on each side', 'if you do not have a grill use an iron skillet', 'bring to medium high temperature and spray skillet with an oil coating', 'braise the chicken breasts until done on each side', 'place chicken breasts atop black beans', 'serve with a serving of your favorite mexican rice and pico de gallo']","['boneless skinless chicken breasts', 'margarita mix', 'garlic powder', 'fresh ground black pepper']"
1282,208041,"['drain beans, reserving 2 tablespoons of the liquid per 16 oz can', 'cook bacon and onion until lightly browned', 'add reserved bean liquid, beans, sugar, vinegar, salt and pepper; heat thoroughly', 'spoon into serving dish; sprinkle with cheese']","['cut green beans', 'bacon', 'onion', 'sugar', 'vinegar', 'salt and pepper', 'stilton cheese']"
1283,211997,"['in large heavy saucepan or dutch oven, melt butter over medium heat', 'stir in onion and celery and cook, covered, for 7-10 minutes or until onion is tender, stirring occasionally', 'add cinnamon, turmeric, salt, pepper, ginger, hot pepper sauce and saffron', 'cook, stirring, for 2 minutes', 'add tomatoes, lentils, chickpeas and broth', 'bring to boil, reduce heat, and simmer, covered, for about 40 minutes or until lentils are tender', 'stir in noodles and simmer, covered, about 7 minutes longer or until noddles are just tender', 'in bowl, whisk flour, and 1 cup water until smooth', 'whisk flour mixture into soup and simmer, stirring often, for 2-4 minutes or until soup is thickened and no raw flour taste remains', 'stir in half of the parsley and cilantro, and all of the lemon juice', 'taste and adjust seasoning, adding up to 1/2 tsp more salt if needed', 'garnish with remaining parsley and cilantro']","['butter', 'onions', 'celery rib', 'ground cinnamon', 'turmeric', 'salt', 'ground pepper', 'ground ginger', 'hot pepper sauce', 'saffron', 'diced tomatoes', 'brown lentils', 'chickpeas', 'vegetable broth', 'vermicelli', 'flour', 'fresh parsley', 'fresh cilantro', 'lemon juice']"
1284,262784,"['bring water, butter and milk to boil using medium-high heat', 'add egg noodles', 'cook until noodles are desired texture', 'take noodles off of heat, salt and pepper to taste', 'brown hamburger in skillet', 'add gravy to hamburger', 'serve noodles and beef separately or mix noodles into hamburger mixture']","['wide egg noodles', 'ground sirloin', 'turkey gravy', 'butter', 'milk', 'water', 'salt', 'pepper']"
1285,301019,"['for the white sauce:  melt the butter in a small saucepan; stir in flour and salt until fully incorporated', 'add milk and cook, stirring constantly, until thickened', 'cook the potatoes, onion and pimiento in boiling salted water for five minutes (if you use canned pimientos, do not parboil with potatoes and onions)', 'drain very well; pour into buttered casserole', 'stir cheese into white sauce and pour over potatoes', 'bake at 350f for 45 minutes']","['potatoes', 'onion', 'pimientos', 'american cheese', 'salt', 'butter', 'flour', 'salt', 'milk']"
1286,315662,"['whisk together first 7 ingredients in a saucepan over medium-high heat', 'bring to a boil; reduce heat to medium-low, and simmer, whisking occasionally, 20 minutes or until reduced by half (about 2 cups)', 'transfer to a medium bowl; cover and chill 1 hour, whisking occasionally', 'whisk in vegetable oil and remaining ingredients', 'use immediately, or store in an airtight container in refrigerator up to 5 days', 'note: keep an eye on this marinade when bringing to a boil—it can boil over quickly and easily']","['orange juice', 'fresh lemon juice', 'white wine vinegar', 'orange marmalade', 'soy sauce', 'honey', 'ground ginger', 'vegetable oil', 'sesame oil', 'salt', 'pepper']"
1287,316713,"['mix together dry ingredients in bowl', 'add and mix wet ingrediants', 'stir in optional fruit', 'melt butter in casserol dish', 'with spatula, transfer batter to dish', 'bake at 350 degrees for 20-25 minutes']","['rolled oats', 'whole wheat flour', 'baking powder', 'cinnamon', 'nutmeg', 'salt', 'honey', 'sour cream', 'eggs', 'oil', 'butter', 'raisins']"
1288,317465,"['in a small bowl, toss avocado with 1 tablespoon lemon juice; set aside', 'in a large bowl, combine the chicken, grapes, apple, celery, mayonnaise, walnuts, ginger and remaining lemon juice', 'stir in avocado', 'serve on lettuce-lined plates if desired']","['avocado', 'lemon juice', 'cooked chicken', 'red seedless grapes', 'tart apple', 'celery', 'low-fat sour cream', 'slivered almonds', 'ground ginger', 'sea salt', 'white pepper']"
1289,352031,"['combine cream cheese and ranch dressing until smooth', 'you can microwave mixture to speed up the process (a minute or so at a time)', 'add rotel tomatoes and mix thoroughly', 'drain can of chicken and wash out the ""canned smell""', 'add to dip by breaking up the big pieces of chicken', 'microwave until warm', 'eat with chips, crackers, or veggies', 'enjoy!']","['cream cheese', 'ranch dressing', 'rotel tomatoes', 'canned chicken']"
1290,363403,"['mix cranberry jelly, juice, mustard, and brown sugar together to form a sauce', 'place pork tenderloins in slow cooker and cover with sauce', 'cook on low for 8-10 hrs, or high 4-5 hours']","['cranberry jelly', 'fresh lemon juice', 'dijon mustard', 'brown sugar', 'pork tenderloin']"
1291,386168,"['roast the beets  --  this can easily be done a day or two ahead', 'just cut off the stem (green part) and wash well', 'place them on a sheet of aluminum foil, drizzle with olive oil 1-2 teaspoons and salt and pepper', 'wrap up in the foil and bake at 375 for 50 minutes for medium sized beets', '45 for small 60 for large', 'just let cool before peeling the skin', 'just use a small plain knife and pull off the skin', ""if you don't want red fingers use gloves"", 'or after peeling them (and you will have red fingers  --  just use a light mix of bleach and water and the red will come off your hands)', 'just store in a baggie or ziplock/plastic container', ""don't slice until you need them"", 'salad  --  now prepare the salad', 'in a medium size bowl add the arugula, red onion and pecans reserving some for a garnish', ""now i don't add the apples or pears until right at the end"", 'just drizzle with lemon so they will not brown and set on a plate covered in saran wrap to the side', 'duck  --  first score the skin', 'with a knife cut cross marks on the skin side in order to release all the duck fat as it cooks', 'just salt and pepper well', 'then in a heavy pan such as cast iron, cold not heated  --  add 1 teaspoon olive oil and add the duck skin side down which is important', 'turn the heat to to medium high heat, saute the duck', 'starting from cold lets the duck render all the duck fat and give it a crispy crust', 'after about 10 minutes, flip and cover with a lid', 'cook until 135 for medium rare', 'about 5-7 more minutes', 'half way through you can drain some of the duck fat off if you want', 'once done to medium rare, remove from the heat and cover with foil and let rest before slicing', 'vinaigrette  --  remove most of the duck fat and just keep a little of the bits on the bottom of the pan for flavor, add the olive oil, mashed pear, garlic and shallot to the pan and cook until well combined 2-3 minutes', 'add the white wine to deglaze the pan and cook another minute', 'add the mustard, rice wine vinegar, apple juice, fresh thyme, salt and pepper and cook just a minute', 'put it all together  --  add a couple of tablespoons of the vinaigrette to the lettuce and toss lightly', 'make sure to add in the pears and apples at this point', 'now slice your beets and duck', 'on each plate add your salad mix, then fan out the sliced beets (1 beet per person), and top with the duck thin sliced (1 breast per person)', 'top each with the warm vinaigrette and garnish with extra pecans and gorgonzola crumbles', 'just enjoy!']","['beets', 'olive oil', 'kosher salt', 'ground black pepper', 'baby arugula', 'granny smith apple', 'anjou pears', 'red onion', 'pecans', 'gorgonzola', 'duck breasts', 'olive oil', 'kosher salt', 'ground black pepper', 'anjou pear', 'shallot', 'rice wine vinegar', 'apple cider', 'olive oil', 'garlic', 'dijon mustard', 'fresh thyme', 'kosher salt', 'ground black pepper']"
1292,403141,"['ask your butcher to cut up some inch and half nearly two inch thick bone in pork chops', 'prepare rub and coat pork chops up to one day before grilling', 'brown sausage, drain, set aside to cool', 'cook down onions in hot oil until slightly brown and translucent', 'not looking for the caramelized onions you might put on your burger here', 'return sausage to pan, add remaining ingredients for stuffing, heat and then cool to touch', 'cut center slit in pork chops to the bone, stuff with sausage, onion, fruit mixture', 'over stuffing these monsters is okay', 'a saturated bamboo stick could help hold it together but not necessary', 'warm marmalade over low heat until slightly liquid form', 'heat grill to medium high, mom on a three burner weber (medium-off-medium) , or about a 7-8 count (hand over heat) for charcoal', 'grill on indirect heat for 8-10 minutes on first side, flipping and grilling for a remaining 6-8 minutes', ""this can be one of those times that a fine set of grill marks will pay off big dividends on presentation, so if you're thinking grill marks i am sure you know what to do"", 'when only a few minutes are left coat chop with glaze, being careful not to put on too soon and have sugars burn', 'grilling pork can be a personal choice as to when they are done', 'because of the moist stuffing, these do not tend to dry out', 'but with the glaze you can blacken them and give that bitter burnt taste to what was going to be your best meal of summer', 'check temp of pork chop and remove from heat', 'let rest for 5-10 minutes before serving', 'i might use a tinfoil tent from time to time if i need to stretch out the time before serving']","['pork chops', 'fresh ground black pepper', 'dark brown sugar', 'paprika', 'kosher salt', 'cayenne pepper', 'olive oil', 'red onions', 'sweet italian sausage', 'apricots', 'fresh parsley', 'dried currant', 'minced garlic cloves', 'oranges%2c zest of', 'dried thyme', 'fresh ground pepper', 'salt', 'orange marmalade']"
1293,414186,"['preheat oven to 300°f  place strawberries in a single layer on a rimmed baking sheet', 'drizzle with corn syrup, and toss gently to coat', 'bake until syrup thickens and strawberries turn deep red and shrink slightly, about 1 hour and 30 minutes', 'trans strawberries and syrup to a medium bowl, and mash with a potato masher', 'let cool completely', 'raise oven temperature to 350°f  stir together graham crumbs, 3 tablespoons sugar and the melted butter in a small bowl', 'press mixture in the bottom of a 9-inch springform pan to make an even layer', 'bake until the crust is firm to the touch and has just darkened, about 10 minutes', 'transfer pan to a wire rack to cool completely', 'reduce oven temperature to 325°f  put cream cheese into the bowl of an electric mixer fitted with the paddle attachment; mix on medium-low speed until creamy, about 2 minutes', 'scrape down sides of bowl, then gradually add remaining cup of sugar, and the salt', 'scrape down sides of bowl; add eggs 1 at a time, mixing well after each addition', 'scrape down the sides of bowl, and mix in vanilla bean seeds and mascarpone until very creamy and no lumps remain, about 3 minutes', '(reserve vanilla bean for another use)', 'transfer 5 cups of cream cheese mixture to bowl with mashed strawberries; stir to combine', 'pour strawberry-cream mixture on top of crust; smooth with an offset spatula', 'carefully spoon dollops of plain cream cheese mixture on top, smoothing with an offset spatula', 'wrap the exterior of the springform pan in 2 layers of foil', 'set in a large roasting pan', 'fill roasting pan halfway with boiling water halfway up sides of springform pan', 'bake cheesecake until set, about 1 hour to 1 hour 10 minutes', 'remove springform pan from water bath, and transfer to wire rack to cool', 'refrigerate until cold, at least 4 hours, or overnight']","['strawberry', 'light corn syrup', 'graham cracker', 'sugar', 'sugar', 'unsalted butter', 'cream cheese', 'cream cheese', 'salt', 'eggs', 'vanilla bean', 'mascarpone cheese']"
1294,454419,"['preheat oven to 400 degrees f', 'rinse chicken and pat dry', 'work your fingers under the skin of the chicken to loosen', 'wash spinach and drain in colander', 'blanch in a pot of boiling water', 'drain into a colander and run cold water over to cool down', 'squeeze out all the moisture and chop fine', 'saute the shallots in the olive oil over medium heat to soften', 'add the spinach and the nutmeg and toss to coat', 'mix with the ricotta and parmesan cheese', 'stuff the mixture under the skin, working it in to evenly distribute', 'cut the lemon into quarters and stuff into the cavity of the chicken along with the sprigs of rosemary', 'tie the legs together and place in  roasting pan', 'season with salt and pepper and brush with the melted butter', 'roast in the middle of the oven until the juices run clear, about one hour', 'baste several times throughout the cooking process', 'transfer the chicken to a cutting board and allow to rest for 10 minutes before slicing', 'tilt the pan and skim off the fat that has accumulated', 'remove the lemon from the cavity of the chicken and squeeze into the roasting pan', 'scrape the bottom of the pan to loosen the browned glaze on the bottom', 'slice the chicken and spoon the juices over the top']","['chicken', 'spinach', 'shallots', 'olive oil', 'ricotta cheese', 'parmigiano-reggiano cheese', 'nutmeg', 'lemon', 'rosemary', 'butter', 'salt and pepper']"
1295,471631,"['dissolve jello in boiling water, then stir in cold water, refrigerate until partially set', 'add apples, celery, marshmallows, and mayonnaise to jello', 'whip the cream until firm and fold into the jello mixture', 'refrigerate until set', 'time includes time for jello to set', 'enjoy!']","['lime jell-o gelatin', 'boiling water', 'cold water', 'apples', 'celery', 'miniature marshmallow', 'mayonnaise', 'whipping cream']"
1296,485680,"['heat oil in a medium, non-stick saucepan over medium heat', 'add ginger and garlic -- cook and stir for one minute', 'add rice and cook for one more minute', 'stir in the coconut milk, 2 1/4 cups of water, honey, lemon zest and salt', 'bring to a boil then reduce heat to medium low', 'cover and simmer for 20 minutes or until liquid is absorbed and rice is tender', 'fluff rice with fork and serve']","['vegetable oil', 'fresh ginger', 'minced garlic clove', 'long grain white rice', 'light coconut milk', 'honey', 'lemon zest', 'salt']"
1297,498798,"['preheat oven to 375 degrees', 'melt butter', 'combine dry cake mix and oats in a large bowl', 'stir in melted butter until mixture is crumbly', 'put a little over 1/2 the mixture into a greased 13x9 pan', 'press firmly to cover bottom', 'combine jam with water; spoon evenly over first layer', 'cover with remaining crumb mixture', 'bake at 375 for 20 minutes', 'top should be lightly brown']","['yellow cake mix', 'butter', 'oatmeal', 'raspberry jam', 'water']"
